district,monthly_ndvi_mean,year,month
panch mahals,3.9783737886855054e-05,2017,6
panch mahals,3.8213485765499306e-05,2017,7
panch mahals,5.948583710377217e-05,2017,8
panch mahals,6.664596195457659e-05,2017,9
panch mahals,5.541478292068591e-05,2017,10
panch mahals,5.198496985412079e-05,2017,11
panch mahals,5.2202136811824455e-05,2017,12
panch mahals,4.965298225531351e-05,2018,1
panch mahals,4.252376478898984e-05,2018,2
panch mahals,3.78055614158747e-05,2018,3
panch mahals,3.4608709938743906e-05,2018,4
panch mahals,3.145179549086663e-05,2018,5
panch mahals,2.94583506217547e-05,2018,6
panch mahals,2.2422178702499335e-05,2018,7
panch mahals,4.110980391671335e-05,2018,8
panch mahals,6.940176642372446e-05,2018,9
panch mahals,5.843911424181558e-05,2018,10
panch mahals,5.405190289195946e-05,2018,11
panch mahals,4.993516220496263e-05,2018,12
panch mahals,4.750757267409951e-05,2019,1
panch mahals,4.344723586798036e-05,2019,2
panch mahals,3.73520036864509e-05,2019,3
panch mahals,3.4668124016429065e-05,2019,4
panch mahals,3.244554001313505e-05,2019,5
panch mahals,3.424980291884124e-05,2019,6
panch mahals,3.593125696898819e-05,2019,7
panch mahals,4.220006418570828e-05,2019,8
panch mahals,6.81399451417378e-05,2019,9
panch mahals,6.585293734631384e-05,2019,10
panch mahals,6.127690703446882e-05,2019,11
panch mahals,5.623772250674299e-05,2019,12
panch mahals,5.514585674754667e-05,2020,1
panch mahals,4.958009723385834e-05,2020,2
panch mahals,4.279904936878274e-05,2020,3
panch mahals,3.914973374377638e-05,2020,4
panch mahals,3.589273468682052e-05,2020,5
panch mahals,4.248739561743312e-05,2020,6
panch mahals,5.359267928275053e-05,2020,7
panch mahals,4.804211010561946e-05,2020,8
panch mahals,6.892659421377635e-05,2020,9
panch mahals,5.977170540798839e-05,2020,10
panch mahals,5.50711522740498e-05,2020,11
panch mahals,5.459117524709978e-05,2020,12
panch mahals,5.471176733913391e-05,2021,1
panch mahals,4.683321537378294e-05,2021,2
panch mahals,3.814670982656096e-05,2021,3
panch mahals,3.6982174574716085e-05,2021,4
panch mahals,4.346201269258009e-05,2021,5
panch mahals,4.312117378795156e-05,2021,6
panch mahals,2.804005502971316e-05,2021,7
panch mahals,5.583250630222422e-05,2021,8
panch mahals,6.396847141230894e-05,2021,9
panch mahals,6.577736395249176e-05,2021,10
panch mahals,5.687077833256334e-05,2021,11
panch mahals,5.539986602871808e-05,2021,12
panch mahals,5.214085074939878e-05,2022,1
panch mahals,4.555023228172271e-05,2022,2
panch mahals,3.74805707417798e-05,2022,3
panch mahals,3.630576183663378e-05,2022,4
panch mahals,3.266068643936444e-05,2022,5
panch mahals,3.308434005387601e-05,2022,6
panch mahals,3.3266285341718186e-05,2022,7
panch mahals,6.419723869905912e-05,2022,8
panch mahals,6.764549217543652e-05,2022,9
panch mahals,5.792442519290775e-05,2022,10
panch mahals,5.561346068395654e-05,2022,11
panch mahals,5.404983042266488e-05,2022,12
panch mahals,5.114811079025484e-05,2023,1
panch mahals,4.724709436879137e-05,2023,2
panch mahals,4.109899688106586e-05,2023,3
panch mahals,3.845325153829773e-05,2023,4
panch mahals,3.6822298071178594e-05,2023,5
panch mahals,3.254322241284733e-05,2023,6
panch mahals,3.1092877206055895e-05,2023,7
panch mahals,5.797716414671245e-05,2023,8
panch mahals,6.916098242358612e-05,2023,9
panch mahals,6.28321799480437e-05,2023,10
panch mahals,5.362147110523796e-05,2023,11
panch mahals,5.737563651883173e-05,2023,12
panch mahals,5.505911445311343e-05,2024,1
panch mahals,4.7289343789686336e-05,2024,2
panch mahals,4.19649618591689e-05,2024,3
panch mahals,3.977958787568865e-05,2024,4
panch mahals,3.644335544181895e-05,2024,5
panch mahals,3.155642901177484e-05,2024,6
panch mahals,3.119880959668665e-05,2024,7
panch mahals,4.834932395780197e-05,2024,8
panch mahals,6.689204378262761e-05,2024,9
panch mahals,5.977946502371018e-05,2024,10
panch mahals,5.217655374062083e-05,2024,11
panch mahals,5.200511833548068e-05,2024,12
patan,3.4607415395285006e-05,2005,1
patan,3.0542443534429555e-05,2005,2
patan,2.384529721940659e-05,2005,3
patan,2.089409414920759e-05,2005,4
patan,1.996279690714889e-05,2005,5
patan,1.799879652976116e-05,2005,6
patan,2.037332104071584e-05,2005,7
patan,3.63061205209857e-05,2005,8
patan,4.526573003634936e-05,2005,9
patan,3.889611698633281e-05,2005,10
patan,3.4029691675351674e-05,2005,11
patan,3.474599261503441e-05,2005,12
patan,3.661793498410927e-05,2006,1
patan,3.223098848819197e-05,2006,2
patan,2.485426887510157e-05,2006,3
patan,2.1397907023036657e-05,2006,4
patan,2.00228877147105e-05,2006,5
patan,1.9316367112301044e-05,2006,6
patan,1.8693357217801165e-05,2006,7
patan,2.872588459059827e-05,2006,8
patan,4.252261412849022e-05,2006,9
patan,3.520889568442026e-05,2006,10
patan,3.4050095346773805e-05,2006,11
patan,3.790569271760924e-05,2006,12
patan,3.949445197037135e-05,2007,1
patan,3.5125730822147496e-05,2007,2
patan,2.652908116776225e-05,2007,3
patan,2.4028535392001025e-05,2007,4
patan,2.1541967395683152e-05,2007,5
patan,1.8995268525163937e-05,2007,6
patan,2.7086186765286634e-05,2007,7
patan,4.388430603698349e-05,2007,8
patan,4.4307448518168e-05,2007,9
patan,3.766571424753737e-05,2007,10
patan,3.3881102220298635e-05,2007,11
patan,3.538112032358498e-05,2007,12
patan,3.731450423911449e-05,2008,1
patan,3.581401465913232e-05,2008,2
patan,2.7881346782206212e-05,2008,3
patan,2.300939220961311e-05,2008,4
patan,2.0374150692792173e-05,2008,5
patan,1.651296740177262e-05,2008,6
patan,1.7336146386386555e-05,2008,7
patan,3.755926724504898e-05,2008,8
patan,4.154242359481675e-05,2008,9
patan,3.539414481584206e-05,2008,10
patan,3.459736416435673e-05,2008,11
patan,3.853351181708141e-05,2008,12
patan,3.838624509054756e-05,2009,1
patan,3.125527975138115e-05,2009,2
patan,2.470295643443757e-05,2009,3
patan,2.2155008226198823e-05,2009,4
patan,2.003808009634121e-05,2009,5
patan,1.838223773989177e-05,2009,6
patan,2.545745431870432e-05,2009,7
patan,3.505077486377871e-05,2009,8
patan,3.707691356777728e-05,2009,9
patan,3.084067696863843e-05,2009,10
patan,3.15180516335533e-05,2009,11
patan,3.354822671249513e-05,2009,12
patan,3.546599245381551e-05,2010,1
patan,3.104083858926985e-05,2010,2
patan,2.3719403544064807e-05,2010,3
patan,2.129272238149408e-05,2010,4
patan,1.818782662036693e-05,2010,5
patan,1.828313527614612e-05,2010,6
patan,1.982821806891432e-05,2010,7
patan,3.869763002553913e-05,2010,8
patan,4.413578878055326e-05,2010,9
patan,3.889919248425326e-05,2010,10
patan,3.678967532866945e-05,2010,11
patan,3.980844700059279e-05,2010,12
patan,4.285680474345502e-05,2011,1
patan,4.234394414445231e-05,2011,2
patan,3.0661706608940817e-05,2011,3
patan,2.41475562480648e-05,2011,4
patan,2.157823096837956e-05,2011,5
patan,1.81456023674462e-05,2011,6
patan,2.8754133091420005e-05,2011,7
patan,4.010543447173717e-05,2011,8
patan,4.413407759671482e-05,2011,9
patan,3.873204387123194e-05,2011,10
patan,3.7202411995282414e-05,2011,11
patan,3.886878131627228e-05,2011,12
patan,3.999516415660955e-05,2012,1
patan,3.7320820628610186e-05,2012,2
patan,2.897460655801402e-05,2012,3
patan,2.631879898946577e-05,2012,4
patan,2.254422586472177e-05,2012,5
patan,2.1655806666442155e-05,2012,6
patan,1.999530908445926e-05,2012,7
patan,3.092721338799335e-05,2012,8
patan,4.4730065363332457e-05,2012,9
patan,3.451588815489703e-05,2012,10
patan,3.4110435474525625e-05,2012,11
patan,3.610659442408663e-05,2012,12
patan,3.7400316297535954e-05,2013,1
patan,3.5478234724693514e-05,2013,2
patan,2.7384553382806925e-05,2013,3
patan,2.322744428476344e-05,2013,4
patan,2.2193328674201454e-05,2013,5
patan,2.0954668657268416e-05,2013,6
patan,2.859746740857937e-05,2013,7
patan,4.3875768966565976e-05,2013,8
patan,4.423761373997612e-05,2013,9
patan,4.983901365383349e-05,2013,10
patan,4.423731057408743e-05,2013,11
patan,4.151309834106937e-05,2013,12
patan,4.181955078515709e-05,2014,1
patan,3.927175890156722e-05,2014,2
patan,3.0799954916568203e-05,2014,3
patan,2.5567325751215215e-05,2014,4
patan,2.426912675592689e-05,2014,5
patan,2.194874224987897e-05,2014,6
patan,2.178738611665664e-05,2014,7
patan,3.943520467448663e-05,2014,8
patan,4.445385226501226e-05,2014,9
patan,3.887767680415569e-05,2014,10
patan,3.84111074731882e-05,2014,11
patan,3.944595472266946e-05,2014,12
patan,4.1299640650268274e-05,2015,1
patan,3.849576791576082e-05,2015,2
patan,2.991970603930812e-05,2015,3
patan,2.562380418891121e-05,2015,4
patan,2.199805311960979e-05,2015,5
patan,2.045533339295829e-05,2015,6
patan,1.8946816234623773e-05,2015,7
patan,3.358824039754956e-05,2015,8
patan,4.2052867886375976e-05,2015,9
patan,4.061663450777092e-05,2015,10
patan,3.921212483043268e-05,2015,11
patan,3.97125459088491e-05,2015,12
patan,4.252890262354029e-05,2016,1
patan,3.9319527399181125e-05,2016,2
patan,3.113101049615423e-05,2016,3
patan,2.5923583269161104e-05,2016,4
patan,2.227044379199463e-05,2016,5
patan,1.838089013431205e-05,2016,6
patan,1.5782107129833253e-05,2016,7
patan,3.956770017212766e-05,2016,8
patan,4.6163420968672544e-05,2016,9
patan,4.07341440622788e-05,2016,10
patan,3.904835104631227e-05,2016,11
patan,4.019692908114616e-05,2016,12
patan,4.2899578233251486e-05,2017,1
patan,3.919223103338485e-05,2017,2
patan,2.9570266364529676e-05,2017,3
patan,2.553248864025052e-05,2017,4
patan,2.2975165846836843e-05,2017,5
patan,2.050163944853545e-05,2017,6
patan,1.85023290084418e-05,2017,7
patan,3.999529671619356e-05,2017,8
patan,4.1170063970044696e-05,2017,9
patan,3.721890033934604e-05,2017,10
patan,3.858950990931038e-05,2017,11
patan,4.410969109488674e-05,2017,12
patan,4.621237030416189e-05,2018,1
patan,4.007392840070098e-05,2018,2
patan,3.030939770556976e-05,2018,3
patan,2.58156297529355e-05,2018,4
patan,2.078286952931377e-05,2018,5
patan,2.11284432038196e-05,2018,6
patan,1.6632194060064282e-05,2018,7
patan,2.8242712020448784e-05,2018,8
patan,3.612923324695041e-05,2018,9
patan,3.246787063756891e-05,2018,10
patan,3.167322935034893e-05,2018,11
patan,3.4926811871011063e-05,2018,12
patan,3.806368973510743e-05,2019,1
patan,3.847307920714884e-05,2019,2
patan,2.845082501284367e-05,2019,3
patan,2.3884978870244712e-05,2019,4
patan,2.161982331285216e-05,2019,5
patan,2.1091610744622067e-05,2019,6
patan,2.210023768491665e-05,2019,7
patan,3.551297317384356e-05,2019,8
patan,4.83228285381955e-05,2019,9
patan,4.567276298874232e-05,2019,10
patan,4.439284277687317e-05,2019,11
patan,4.404115185493218e-05,2019,12
patan,4.861813108590815e-05,2020,1
patan,4.64113878689675e-05,2020,2
patan,3.500815572143736e-05,2020,3
patan,2.8228823975344608e-05,2020,4
patan,2.3666755529890668e-05,2020,5
patan,2.2542551302525985e-05,2020,6
patan,3.157271046649953e-05,2020,7
patan,3.224760237941452e-05,2020,8
patan,4.506495095587617e-05,2020,9
patan,3.955009719425301e-05,2020,10
patan,3.927893764207659e-05,2020,11
patan,4.299520020595171e-05,2020,12
patan,4.755593187528667e-05,2021,1
patan,4.397923488055888e-05,2021,2
patan,3.2231236349447755e-05,2021,3
patan,2.8393634416412617e-05,2021,4
patan,2.541576664964573e-05,2021,5
patan,2.5237492797054807e-05,2021,6
patan,2.9192150030410958e-05,2021,7
patan,3.651004451449902e-05,2021,8
patan,5.421115310404448e-05,2021,9
patan,4.6763802125926206e-05,2021,10
patan,4.158048042700258e-05,2021,11
patan,4.5946176648093285e-05,2021,12
patan,5.001490232221899e-05,2022,1
patan,4.419956433759785e-05,2022,2
patan,3.20049199716732e-05,2022,3
patan,2.730062744682574e-05,2022,4
patan,2.263038007391975e-05,2022,5
patan,2.1001090078064864e-05,2022,6
patan,3.2228326180602375e-05,2022,7
patan,3.934714185234216e-05,2022,8
patan,4.43328857409292e-05,2022,9
patan,3.874847087924333e-05,2022,10
patan,4.14398543261643e-05,2022,11
patan,4.783432371680607e-05,2022,12
patan,4.896121660919433e-05,2023,1
patan,4.4047396419305016e-05,2023,2
patan,3.5152467440173535e-05,2023,3
patan,3.0597243977286736e-05,2023,4
patan,2.58173330141861e-05,2023,5
patan,2.567444094469324e-05,2023,6
patan,2.862401034583239e-05,2023,7
patan,3.526879999383294e-05,2023,8
patan,4.518313270876755e-05,2023,9
patan,4.346933787078602e-05,2023,10
patan,4.166905712393892e-05,2023,11
patan,4.508471247480386e-05,2023,12
patan,4.923435550588716e-05,2024,1
patan,4.438583189580403e-05,2024,2
patan,3.4574343159622013e-05,2024,3
patan,3.0291612202218727e-05,2024,4
patan,2.57106223965476e-05,2024,5
patan,1.9753199465862805e-05,2024,6
patan,2.301726670677893e-05,2024,7
patan,4.385117875453369e-05,2024,8
patan,4.6122747642057445e-05,2024,9
patan,4.461810355807496e-05,2024,10
patan,4.096013507813316e-05,2024,11
patan,4.2585199741608215e-05,2024,12
porbandar,3.434400936503281e-05,2005,1
porbandar,3.012907007857207e-05,2005,2
porbandar,2.514162215014811e-05,2005,3
porbandar,2.2194014702140904e-05,2005,4
porbandar,2.1240594963758317e-05,2005,5
porbandar,1.7281015689724062e-05,2005,6
porbandar,2.3470620998849495e-05,2005,7
porbandar,4.666349746162997e-05,2005,8
porbandar,5.8456423216709945e-05,2005,9
porbandar,4.980437597742542e-05,2005,10
porbandar,3.5788649579297724e-05,2005,11
porbandar,3.645620136924684e-05,2005,12
porbandar,3.748569212940784e-05,2006,1
porbandar,3.150324804658705e-05,2006,2
porbandar,2.5134966626741785e-05,2006,3
porbandar,2.265696360905573e-05,2006,4
porbandar,2.102560336181716e-05,2006,5
porbandar,2.1463964342766293e-05,2006,6
porbandar,2.6543905046406295e-05,2006,7
porbandar,4.593730776294859e-05,2006,8
porbandar,5.427654366254604e-05,2006,9
porbandar,4.700131414969995e-05,2006,10
porbandar,3.800737607062543e-05,2006,11
porbandar,4.0645806383331726e-05,2006,12
porbandar,4.055331692553487e-05,2007,1
porbandar,3.311258351505709e-05,2007,2
porbandar,2.6144165881179143e-05,2007,3
porbandar,2.3976849872564707e-05,2007,4
porbandar,2.248649113671709e-05,2007,5
porbandar,2.077987759225601e-05,2007,6
porbandar,3.043282726005563e-05,2007,7
porbandar,4.621364118519304e-05,2007,8
porbandar,5.471158882510527e-05,2007,9
porbandar,4.767386136324413e-05,2007,10
porbandar,3.6660721568305714e-05,2007,11
porbandar,3.9379607981369375e-05,2007,12
porbandar,4.30918684478761e-05,2008,1
porbandar,3.884438566510732e-05,2008,2
porbandar,2.8450899173641276e-05,2008,3
porbandar,2.511087206414288e-05,2008,4
porbandar,2.2891000991530397e-05,2008,5
porbandar,2.014106764298063e-05,2008,6
porbandar,3.0083200742233e-05,2008,7
porbandar,5.126790282097941e-05,2008,8
porbandar,5.087391883146624e-05,2008,9
porbandar,3.71088236639201e-05,2008,10
porbandar,3.41780921308928e-05,2008,11
porbandar,4.105241268989831e-05,2008,12
porbandar,4.123074835425724e-05,2009,1
porbandar,3.126866019615527e-05,2009,2
porbandar,2.5300726566692304e-05,2009,3
porbandar,2.4494084180459776e-05,2009,4
porbandar,2.173516096469052e-05,2009,5
porbandar,1.9523876060964267e-05,2009,6
porbandar,2.642031077915017e-05,2009,7
porbandar,4.458583025255672e-05,2009,8
porbandar,5.184838059177258e-05,2009,9
porbandar,4.555762034895944e-05,2009,10
porbandar,3.725220454240885e-05,2009,11
porbandar,3.864462506151575e-05,2009,12
porbandar,3.868705990898862e-05,2010,1
porbandar,3.135967646565213e-05,2010,2
porbandar,2.5408618668204104e-05,2010,3
porbandar,2.56930170271763e-05,2010,4
porbandar,2.2594238606591263e-05,2010,5
porbandar,2.10552006688102e-05,2010,6
porbandar,2.7782668393197133e-05,2010,7
porbandar,3.702316947603728e-05,2010,8
porbandar,5.008317205682509e-05,2010,9
porbandar,4.731550347399982e-05,2010,10
porbandar,4.2722111996875073e-05,2010,11
porbandar,4.556328113987211e-05,2010,12
porbandar,5.022564993965991e-05,2011,1
porbandar,4.5899819353749815e-05,2011,2
porbandar,3.077857858962476e-05,2011,3
porbandar,2.904130701325184e-05,2011,4
porbandar,2.629238769431844e-05,2011,5
porbandar,2.1148069956575328e-05,2011,6
porbandar,2.793018997216085e-05,2011,7
porbandar,3.992212055157388e-05,2011,8
porbandar,5.304401162578049e-05,2011,9
porbandar,4.297721275637824e-05,2011,10
porbandar,4.0568209684884055e-05,2011,11
porbandar,4.387513824859467e-05,2011,12
porbandar,4.366268377755613e-05,2012,1
porbandar,3.549757155652445e-05,2012,2
porbandar,2.741990269938497e-05,2012,3
porbandar,2.798580880013887e-05,2012,4
porbandar,2.421746987366004e-05,2012,5
porbandar,2.025039538305616e-05,2012,6
porbandar,1.9118735516544e-05,2012,7
porbandar,2.151251143563219e-05,2012,8
porbandar,4.901099796597428e-05,2012,9
porbandar,4.08269052852427e-05,2012,10
porbandar,3.462907960055988e-05,2012,11
porbandar,3.2641275613037074e-05,2012,12
porbandar,3.0381320698733306e-05,2013,1
porbandar,2.722596304671195e-05,2013,2
porbandar,2.3684841567319008e-05,2013,3
porbandar,2.244958225002584e-05,2013,4
porbandar,2.0701413774702222e-05,2013,5
porbandar,2.226335912189033e-05,2013,6
porbandar,2.597803152476429e-05,2013,7
porbandar,5.297228514916517e-05,2013,8
porbandar,5.71869629615512e-05,2013,9
porbandar,5.66724950973569e-05,2013,10
porbandar,4.188637869023859e-05,2013,11
porbandar,4.395491715093903e-05,2013,12
porbandar,4.75348248846092e-05,2014,1
porbandar,4.239289186199224e-05,2014,2
porbandar,2.9367285876141338e-05,2014,3
porbandar,2.867687993244283e-05,2014,4
porbandar,2.629929520082158e-05,2014,5
porbandar,2.300006807080249e-05,2014,6
porbandar,1.915495027494333e-05,2014,7
porbandar,4.748797779918148e-05,2014,8
porbandar,5.633959151181978e-05,2014,9
porbandar,4.999295853912495e-05,2014,10
porbandar,4.469531880368565e-05,2014,11
porbandar,4.527686275234116e-05,2014,12
porbandar,4.3946786988554296e-05,2015,1
porbandar,3.538938687149401e-05,2015,2
porbandar,2.7755150156941532e-05,2015,3
porbandar,2.634411540556504e-05,2015,4
porbandar,2.3300605980729023e-05,2015,5
porbandar,2.6248509538719178e-05,2015,6
porbandar,3.0103558069188734e-05,2015,7
porbandar,4.465426369533065e-05,2015,8
porbandar,5.312683144205567e-05,2015,9
porbandar,4.558951412959304e-05,2015,10
porbandar,3.76773190230129e-05,2015,11
porbandar,3.237547266792798e-05,2015,12
porbandar,3.232635829630257e-05,2016,1
porbandar,2.7195746624290787e-05,2016,2
porbandar,2.3389181506388006e-05,2016,3
porbandar,2.2602133571758974e-05,2016,4
porbandar,2.095243569603676e-05,2016,5
porbandar,1.6183849326305846e-05,2016,6
porbandar,1.70030684180553e-05,2016,7
porbandar,4.16370393046401e-05,2016,8
porbandar,5.928114347146205e-05,2016,9
porbandar,5.271237914779916e-05,2016,10
porbandar,3.910718161771386e-05,2016,11
porbandar,4.096224543237029e-05,2016,12
porbandar,4.400429428459008e-05,2017,1
porbandar,3.4894577556343586e-05,2017,2
porbandar,2.601938714835261e-05,2017,3
porbandar,2.462658804791987e-05,2017,4
porbandar,2.2689975601229064e-05,2017,5
porbandar,2.261075993316635e-05,2017,6
porbandar,2.3412778149946963e-05,2017,7
porbandar,5.19753763745063e-05,2017,8
porbandar,6.078474877533949e-05,2017,9
porbandar,5.352786173034485e-05,2017,10
porbandar,3.740585397391267e-05,2017,11
porbandar,4.191319136501112e-05,2017,12
porbandar,4.1392194960703336e-05,2018,1
porbandar,3.2470432380050484e-05,2018,2
porbandar,2.5970765436049915e-05,2018,3
porbandar,2.488673450974759e-05,2018,4
porbandar,2.1001088982489245e-05,2018,5
porbandar,2.01873196056164e-05,2018,6
porbandar,1.644781103431768e-05,2018,7
porbandar,4.049893163615116e-05,2018,8
porbandar,5.350056876619128e-05,2018,9
porbandar,4.3312400531734144e-05,2018,10
porbandar,3.5985481430053424e-05,2018,11
porbandar,3.4112836666264923e-05,2018,12
porbandar,3.2388039441063685e-05,2019,1
